,Unnamed: 0,title,author,genre,platform,story,rate,keywords
1030,1030,착한건 돈이된다,유성연,"스토리, 드라마",네이버 웹툰,"인기도 돈도 없는 삼류 스트리머 기찬수. 
어느 날, 전 국민적 관심을 받던 '대낮 유괴사건'이 해결된다. 
이를 해결한 '얼굴 없는 의인'은 CCTV 속 뒷모습만 남긴 채 사라졌고, 사람들의 궁금증은 점점 커져만 가는데... 
사람들이 삼류 스트리머 기찬수의 영상 속 모습과 의인의 뒷모습이 유사함을 알게 되면서, 기찬수는 하루아침에 전 국민적 영웅이 된다. 
기찬수의 영웅 행세는 과연 어디까지 갈 것인가.",9.72,"['스트', '삼류', '국민', '리머', '해결']"
1031,1031,와이키키 뱀파이어,요니요니,"스토리, 드라마",네이버 웹툰,"고졸 검정고시를 준비 중인 야식 배달원 뱀파이어 김군. 
어느 날 그는 잘못된 주소로 배달을 갔다가 
그곳에서 뱀파이어로 추정되는 한 여자와 마주치게 되는데…",9.97,"['검정고시', '배달', '야식', '뱀파이어', '준비']"
1032,1032,사랑의 헌옷수거함,고잉,"스토리, 로맨스",네이버 웹툰,"짝사랑은 이제 그만! 고잉고등학교에서 가장 핫한 소문, 헌옷수거함에 돈을 넣고 좋아하는 사람의 이름을 외치면 상대방의 마음을 알려준다는데..!
연애 대신 성적과 돈에만 관심 있는 송아람은 그런 소문에 휘둘리지 않는다.
그런 아람의 일상에 학교 인기남 정진우가 불쑥 들어온다. 어디로 튈지 모르는 이 자식을 어떻게 해야 좋을까?",9.96,"['아람', '마음', '사람', '외치', '고등학교']"
1033,1033,왕따협상,아이아리,"스토리, 드라마",네이버 웹툰,"일진의 괴롭힘과 어머니의 집착으로 하루하루 지옥 같은 나날들.
왕따 주민성은 최악의 인생에서 벗어나기 위한 협상을 시작한다.",9.65,"['인생', '일진', '괴롭힘', '시작', '왕따']"
1034,1034,"선배, 그 립스틱 바르지 마요",까페라떼 / JINHA,"스토리, 로맨스",네이버 웹툰,"좋아하는 직장선배의 애인이 다른 여자와 결혼한다고?
복수를 제안하며 다가오는 완벽남의 설렘 100% 로맨틱 어택! 
화장품 회사를 배경으로 잘생김, 섹시함, 진지함을 갖춘 직진남 후배와
연하는 남자로 안 본다는 직선녀 선배
두 사람의 밀당 &amp; 설렘 로맨스",9.87,"['복수', '배경', '어택', '로맨스', '로맨틱']"
1035,1035,이중첩자,"피숙혜,하연 / 옆집찰스","스토리, 드라마",네이버 웹툰,"전쟁으로 모든 걸 잃은 후 첩자가 된 사샤,
전쟁의 일등공신, 천사의 얼굴을 한 악마 장교 요한에게 발각되는데…!
적국에 사로잡힌 첩자, 이중첩자가 되다!",9.94,"['요한', '이중', '공신', '사샤', '얼굴']"
1036,1036,원하는 건 너 하나,"달콤J,박성실 / sage","스토리, 로맨스",네이버 웹툰,"대기업 경영권을 물려받으려면 5년 전 자신을 떠난 은율과 결혼해 1년 이상 살아야 한다는 할아버지의 유언.
배신의 상처가 아직 크지만 어쩔 수 없이 5살 아이를 홀로 키우고 있는 은율과 어색한 동거를 시작하게 된다.",9.48,"['결혼', '경영', '동거', '상처', '아이']"
1037,1037,마지막 지수,에리카 / 채나라,"스토리, 로맨스",네이버 웹툰,"소설가를 꿈꾸는 주인공 양지수.
어느날부터 '지수'라는 이름만 골라사귀기로 소문난 바람둥이 '혜성'이 접근해오기 시작한다.
이미 남자친구 '도혁'이 있는 지수는 혜성의 접근이 불쾌할 뿐이지만, 
한 가지 수상한 점이 자꾸만 호기심을 자극한다.
'얘가 어떻게 내 연애사를 낱낱이 알고 있는거지...?'",9.92,"['접근', '혜성', '지수', '거지', '낱낱이']"
1038,1038,백호랑,박혬,"스토리, 판타지",네이버 웹툰,"모든 것이 완벽해 보이는 지룡은 비밀스런 동거 중!
사촌동생이자 고양이이자 수호자인 소년은 바로 서쪽의 신수 백호였다!
과거의 죄를 씻기 위해 인간계에서 하늘의 심부름을 수행인 백호랑과 
그에게 엮인 지룡의 스펙타클한 일상",9.95,"['지룡', '바로', '백호', '서쪽', '소년']"
1039,1039,살아간다,이행복,"스토리, 액션",네이버 웹툰,"하루하루 버겁게 살아가고 있는 주인공 '권도이'.
첫사랑 '정선영'을 위해 불법도박격투기장 '하데스'에 점점 빠져 들게 되고 
오래 전 자신의 꿈이었던 종합격투기 선수를 떠올린다.
&lt;라스트 서브미션&gt; 이행복 작가의 차기작.",8.17,"['격투기', '박격', '선수', '위해', '주인공']"
1040,1040,라서드,감람,"스토리, 판타지",네이버 웹툰,"절대적 권능을 지닌 11인의 왕과, 왕을 수호하기 위한 기사단이 존재하는 세계.
수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데...
정식기사가 되기 위한 소년들의 고군분투 정통판타지액션!",9.94,"['세계', '사가', '액션', '모험', '분투']"
1041,1041,바로 보지 않는,지민,"스토리, 드라마",네이버 웹툰,"몇 번의 연애 끝에 민주는 일찌감치 사랑보다 우정을 택하기로 결심한다.
난 희진이 너만 있으면 아무것도 필요 없어. 너도 그렇지?",9.9,"['감치', '결심', '민주', '번의', '사랑']"
1042,1042,중독연구소,김택기,"옴니버스, 드라마",네이버 웹툰,"중독 가정에서 자라온 소년, ‘김태림’은 중독 전문병원에 입사를 하게 되면서 자신의 문제를 바라보게 된다.
우리 모두의 중독 이야기, 당신은 무엇에 중독이 되어있나요?",9.89,"['중독', '입사', '가정', '문병원', '문제']"
1043,1043,모락모락 왕세자님,원해,"스토리, 로맨스",네이버 웹툰,"온천마을에 찾아온 꽃미남 왕세자일행과
신비한 힘을 가진 소녀의 판타지 로맨스",9.88,"['미남', '로맨스', '마을', '소녀', '왕세자']"
1044,1044,드로잉 레시피,꼬모소이,"스토리, 감성",네이버 웹툰,어머니가 돌아가신후 어머니가 주인이었던 석촌 미선빌라 201호로 이사 온 은수의  용서와 성장의 힐링여행,9.96,"['여행', '빌라', '석촌', '성장', '수의']"
1045,1045,이탄국의 자청비,"김보람, 고을원 / 나넷","스토리, 로맨스",네이버 웹툰,"시공 초월 판타지 로맨스! 
태권 소녀 자청비, 물푸레 향이 가득한 이세계 황궁에 떨어지다! 아는 사람 하나 없는 낯선 나라. 왕싸가지 꽃미남 황태자, 생명의 은인인 비운의 왕자, 놀기 좋아하는 말괄량이 공주 사이에서, 자청비는 집으로 돌아갈 수 있을까?",9.78,"['자청', '가지', '괄량', '사이', '나라']"
1046,1046,개밥 먹는 남자,김태순,"스토리, 판타지",네이버 웹툰,"출근길에 우연히 받은 ‘아임펫 향수’를 뿌렸다가 댕댕이 뚜치와 몸이 바뀌어버린 어도남.
그런데, 뚜치가 회사에 출근하더니 투자 계약을 따내고, 임원 승진에, 짝사랑하는 여직원과 썸을 타기 시작한다?!
뜻밖의 상황에 엮인 어도남은 오늘도 집에 틀어박혀 개밥을 먹는다.
주인과 반려동물의 몸을 뒤바꾸는 ‘아임펫 향수’ 때문에 벌어지는 아이러니 코미디! 대박 맞겠지?
2020 지상최대공모전 1기 장려상 수상작!",9.93,"['향수', '어도', '계약', '승진', '시작']"
1047,1047,그림자 신부,이새인 / 덥머,"스토리, 로맨스",네이버 웹툰,"빚 갚을 돈을 벌려다가 끔찍한 위기에 빠진 설윤 앞에 신검 ‘월흔’을 든 핏빛 무사가 나타난다. 
절체절명의 위기에서 구해준 건 고맙지만 난데없이 밤시중을 들라는데...
다음 날, 7년 전쟁의 승리를 축하하는 행진 중 왕세자가 든 신검이 낯설지 않다!
“어젯밤 그가 왕세자였어?!!”",9.85,"['위기', '신검', '전쟁', '축하', '행진']"
1048,1048,트리거,고경빈,"스토리, 판타지",네이버 웹툰,"지구에 소행성이 떨어진 후, 지구는 인간을 먹이로 하는 괴생명체 '아니스'에 의해 절멸 위기에 처한다.
청소년 모두가 입대해서 아니스에 맞서야 하는 시대. 1년 전 먼저 입대한 소꿉친구 니카와 어렵게 재회한 에반은
니카가 자신을 전혀 기억하지 못하는데다, 더이상 평범한 인간이 아니라는것을 알게 된다.
충격에 빠진 에반에게 정부에서 준 임무는 니카를 죽이라는 것이다. 그것도 매일, 인류를 위해..",9.84,"['아니스', '인간', '이상', '기억', '먼저']"
1049,1049,사막에 핀 달,선지,"스토리, 시대극",네이버 웹툰,"사막의 전사 나디아. 신녀를 찾아 사막에 온 신관 이세리온은 나디아에게 신녀가 되어달라고 말한다. 
나디아는 부족을 지키기 위해 신녀가 되기로 결심하지만, 
야만인이라고 무시받는 상황에서 나디아는 과연 진짜 신녀가 될 수 있을까? 
신녀로 선택받은 나디아와 신관 이세리온의 이야기.",9.68,"['나디아', '무시', '야만인', '진짜', '결심']"
1050,1050,기사님을 지켜줘,달봉,"스토리, 판타지",네이버 웹툰,"첫눈에 반한 남학생을 떠올리며 언니의 피규어 '브릭'에게 뽀뽀 연습을 하는 '예은'.
그날 밤, 이상한 꿈에 눈을 떠보니 피규어가 살아 움직이며 자신의 저주를 풀 수 있도록 도와 달라고 한다.
예은은 모종의 이유로 브릭의 부탁을 받아들이고, 저주를 건 마녀에 대한 단서를 찾기 시작한다.",9.84,"['브릭', '저주', '규어', '뽀뽀', '언니']"
1051,1051,오로지 오로라,홍달,"스토리, 판타지",네이버 웹툰,"마법 소녀가 불법인 세상, 이 세계의 마법 소녀는 사랑받는 존재가 아니다. 
한창 잘 나가던 아이돌 '오로라'의 인생에 불순물처럼 끼어든 마법 소녀의 삶. 그리고 그 앞에 나타난 기이한 마법사 소년 심청, 
과연 오로라는 마법 소녀를 무사히 마치고 자신의 황금빛 인생을 이어나갈 수 있을까?
2019년 네이버웹툰 최강자전 3위 수상작!",9.87,"['소녀', '마법', '인생', '자신', '황금']"
1052,1052,헬로맨스,이공주 / 하얀독수리,"스토리, 로맨스",네이버 웹툰,"마계 서열, 중급악마 시트리. 상급 악마가 되고 싶었지만 억울한 누명으로 인간계에 떨어졌다.
인간이 된 시트리는 검찰 수사관이 되었지만 이기적이고, 싸가지도 없고, 개념도 없는 직속 검사 계세아를 만나게 된다.
둘은 첫날부터 원수지간이 되는데…
악마였던 검찰수사관과 악마같은 검사의 범죄스릴 로맨스가 펼쳐진다!",9.84,"['검사', '검찰', '사관', '악마', '트리']"
1053,1053,보살님이 캐리해!,성코 / 콩자,"스토리, 액션",네이버 웹툰,"억겁의 시간을 넘어 환생한 보살들이여 
야차들의 습격에서 평화로운 일상과 법화를 수호하라!",9.9,"['법화', '보살', '수호', '시간', '습격']"
1054,1054,여신강림,야옹이,"스토리, 로맨스",네이버 웹툰,"네웹 대표 글로벌 인기작! 주경, 수호, 서준. 세 청춘의 두근두근 눈호강 로맨스~♡
메이크업으로 여신이 된 주경이는 꿈과 사랑을 이룰 수 있을까?",9.57,"['사랑', '경이', '글로벌', '대표', '로맨스']"
1055,1055,용사가 돌아왔다,나락 / 풍백,"스토리, 액션",네이버 웹툰,"김민수에게 복수를 하겠다는 일념 하나로 이세계를 구한 용사, 박정수. 
그는 스스로는 구했지만, 세계를 구하지 못했고, 자신의 세상을 멸망시킨 용사들을 죽이기로 마음 먹는다.

이 이야기는 해피 엔딩 따윈 없는 차가운 현실, 용사들을 죽이는 용사에 대한 이야기이다.",8.77,"['대한', '엔딩', '용사', '이야기', '해피']"
1056,1056,바른연애 길잡이,남수,"스토리, 로맨스",네이버 웹툰,"매일 다이어리에 세워 둔 계획을 지키며 바른 생활을 실천하는 정바름.
하지만 동아리 선배에게 느끼는 연애 감정만큼은 계획처럼 진행되지 않는데...
모두의 로망을 충족시켜 줄 설렘 달달 캠퍼스 로맨스!",9.44,"['로망', '선배', '로맨스', '매일', '감정']"
1057,1057,한림체육관,혜성 / 이석재,"에피소드, 액션",네이버 웹툰,"세상에서 가장 강한 남자가 되고 싶다.'
그릇된 강함을 실천하던 전영하가 한림체육관에 들어와 진정한 강함을 깨닫고 무도인으로 거듭나는 학원 액션물",9.74,"['가장', '남자', '세상', '거듭', '무도']"
1058,1058,엽총소년,김칸비 / 홍필,"스토리, 스릴러",네이버 웹툰,"약자에서 영웅이 될 수밖에 없었던 소년 '한규환', 
그리고 그 소년을 영웅으로 만들어줄 엽총 한 자루가 눈앞에 있다.
글로벌 누적 조회수 12억 뷰를 기록한 &lt;스위트홈&gt;의 프리퀄 대공개!",9.95,"['공개', '기록', '누적', '스위트', '프리']"
1059,1059,하루만 네가 되고 싶어,삼,"스토리, 로맨스",네이버 웹툰,"완벽한 인생이었다, 그 애가 나타나기 전까지는'
반전에 반전을 거듭하는 치밀한 궁중 서스펜스
네이버웹툰 최강자전 19년 대표작.",9.98,"['거듭', '네이버', '대표', '서스펜스', '반전']"
1060,1060,블랙 위도우,마크 웨이드 / 크리스 샘니,"스토리, 액션",네이버 웹툰,"MCU 페이즈4의 시작, 강렬한 액션을 원작으로!
전직 KGB 킬러, S.H.I.E.L.D. 요원, 어벤저스 멤버였던 나타샤 로마노프.
과거에 남긴 발자국이 그녀를 찾아온다.
‘울보 사자’라 불리는 악당이 텔레파시 능력을 이용해 블랙 위도우를 협박하고,
암살자 양성 기관 레드 룸 잔당은 새로운 학교를 설립해 또 다른 소녀들을 훈련시키고 있었다.
위도우는 허락할 수 없다…. 자신과 같은 운명의 소녀들이 세상에 또 만들어지는 것을!",9.85,"['소녀', '위도', '기관', '능력', '울보']"
1061,1061,사신소년,류,"스토리, 액션",네이버 웹툰,"수명을 대가로 죽은 자의 능력을 빌리는 소년! 
화려한 액션에서 부터 스포츠, 두뇌 플레이까지 한계는 없다!",9.93,"['능력', '대가', '두뇌', '스포츠', '자의']"
1062,1062,중증외상센터 : 골든 아워,한산이가 / 홍비치라,"스토리, 드라마",네이버 웹툰,"살 수 있는 환자들이 죽어 가고 있다. 이제 더는 그런 일이 없도록 하겠다.
사명감 있는 또라이. 중증외상센터의 난폭한 천사. 
외상외과 전문의 백강혁, 그의 중증외상센터 되살리기 프로젝트.",9.97,"['라이', '명감', '외과', '센터', '중증']"
1063,1063,랜덤채팅의 그녀!,박은혁,"스토리, 드라마",네이버 웹툰,"랜덤채팅만 하던 준우에게 온 기적!
과연 그녀(들)에게 다가갈수 있을까?!
(읽다 보면 원픽 캐릭터 무조건 생김ㅇㅇ)",9.63,"['과연', '기적', '랜덤', '무조건', '채팅']"
1064,1064,니나의 마법서랍,랑또,"스토리, 스릴러",네이버 웹툰,"&lt;가담항설&gt; 랑또 작가의 컬러풀하지만 어딘지 오싹한 매지컬 스릴러!
니나는 집앞 골목에서 유치뽕짝한 서랍을 줍는다. 그런데 그 안에 '소원을 적으세요.'라고 적혀있는 유치한 디자인의 카드가 세 장.
'취업하게 해주세요', '50만원만 주세요', '멋진 남친이 생기게 해주세요'! 그리고 그 모든 소원을 이뤄주는 마법서랍으로 빨려들어가는데..?",9.97,"['서랍', '컬러', '항설', '가담', '뽕짝']"
