,id,title,author,day,genre,story,platform,age,free,complete,thumbnail,web,rate,title
164,165,무용과 남학생,이호진,수,"스토리, 로맨스","어릴 적부터 소꿉친구 유연과 함께 발레를 배우던 시우는 어떤 사건으로 인해 발레를 그만두게 된다.
그러던 어느날  학교에  발레 하는 남학생 이준이 전학을 오고, 이준과 유연이 예술고등학교 무용과 입시를 준비하는 모습을 보면서 시우는 이준에게 묘한 경계심을 느끼게 되는데…
발레와 함께 피어나는 세사람의 알쏭달쏭 첫사랑 로맨스!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/774853/thumbnail/thumbnail_IMAG06_a55555ee-ca28-4bd7-8f86-25347c902059.jpg,https://comic.naver.com/webtoon/list?titleId=774853&amp;weekday=wed,9.85,무용과 남학생
165,166,마녀와 용의 신혼일기,"바리달, 뉴릉이 / 디망",수,"스토리, 로맨스","한 번의 실수로 인생을 꿰인 천재 마녀의 달콤살벌 신혼생활!
신입과의 하룻밤으로 모든 지위와 명성에 먹칠 당하게 된 천재 마법사 웬디. 
그런데 뭐..? 비밀을 지켜줄 테니 결혼해달라고...?!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/755668/thumbnail/thumbnail_IMAG06_9024730d-a11f-4239-bd71-118be2f291ec.jpg,https://comic.naver.com/webtoon/list?titleId=755668&amp;weekday=wed,9.96,마녀와 용의 신혼일기
166,167,새벽 두 시의 신데렐라,산차,수,"스토리, 로맨스","3년이나 사귄 연인인 서주원이 재벌가의 막내아들이란 것을 알게 된 지 두 달. 
하윤서는 주원과 헤어지는 대가로 돈을 받는다. 그리고 실제로 헤어지기 위해 정 떨어지는 행동들을 하지만, 
주원은 아랑곳하지 않고 윤서의 마음을 돌리려 노력하는데….",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/752533/thumbnail/thumbnail_IMAG06_81a5fc7e-2709-40fb-9531-0aadf54e7122.jpg,https://comic.naver.com/webtoon/list?titleId=752533&amp;weekday=wed,9.96,새벽 두 시의 신데렐라
167,168,반짝반짝 작은 눈,억수씨,수,"스토리, 판타지","신참 주민센터 공무원의 Vlog 같은 일상에 마법사가 나타나 전입신고를 요청하는 상황이 끼얹어진다면? 
평범한 듯 평범하지 않은 주민센터 공무원 윤의는 우연히 마법세계에서 피신 온 마법사와 마주치고 그가 지켜야하는 왕자의 알(용체)을 습득하게 되는데...
변덕쟁이 공무원과 고지식한 마법사가 펼치는 어불성설 로맨스!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/772729/thumbnail/thumbnail_IMAG06_badd820d-1259-48cd-a01f-251e55e865c6.jpg,https://comic.naver.com/webtoon/list?titleId=772729&amp;weekday=wed,9.9,반짝반짝 작은 눈
168,169,아도나이,주동근,수,"스토리, 스릴러","외계인을 믿는 사이비종교 심층 취재기
이 종교, 알면 알수록 위험하다",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/725829/thumbnail/thumbnail_IMAG06_e610b788-2850-4497-9d99-4d1b8e303461.jpg,https://comic.naver.com/webtoon/list?titleId=725829&amp;weekday=wed,9.93,아도나이
169,170,이츠마인,럭스,수,"스토리, 스릴러","""어떻게 해야 널 지킬 수 있을까, 다정아?"" 
10년 뒤 다정이가 죽는다는 메시지를 본 요한, 
과연 그는 그녀를 지켜낼 수 있을 것인가.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/710760/thumbnail/thumbnail_IMAG06_d2971783-7c20-495d-907b-e53fdc3cf78a.jpg,https://comic.naver.com/webtoon/list?titleId=710760&amp;weekday=wed,9.97,이츠마인
170,171,로어 올림푸스,레이첼 스마이스,"수, 일","스토리, 로맨스","어디서도 본 적 없는 신화 이야기, 풋내기 여신 페르세포네와 지하세계의 왕 하데스의 현대판 로맨스 판타지!
글로벌 No.1 인기작 'Lore Olympus'를 한국어 버전으로 감상하세요.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/750558/thumbnail/thumbnail_IMAG06_ff74b387-a953-4356-a4a0-c45abb88384c.jpg,https://comic.naver.com/webtoon/list?titleId=750558&amp;weekday=wed,9.91,로어 올림푸스
171,172,반귀,세정,수,"스토리, 로맨스","평범한 하연과 기묘한 후안의 평범하지 않은 캠퍼스 라이프!
귀신이 보이진 않아도 그들의 기운을 느낄 수 있는 하연은 어느 날 귀신인지 아닌지 헷갈리는 후안을 만나게 된다.
그 이후로, 정체 모를 기괴한 존재들이 자꾸만 하연의 주변을 맴돌게 되는데...&lt;귀각시&gt; 세정 작가의 신작!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/760002/thumbnail/thumbnail_IMAG06_e92657f6-9097-4f88-b341-497fa4de1281.jpg,https://comic.naver.com/webtoon/list?titleId=760002&amp;weekday=wed,9.95,반귀
172,173,얼굴천재,지에이,수,"스토리, 드라마","어느 날 갑자기 게임 캐릭터로 변신하는 능력이 생겼다! 
그 스킬과, 그 모습이 모두 내 것이다.
나는 이제 언제든 ""얼굴천재""가 된다!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/735979/thumbnail/thumbnail_IMAG06_fe43bb94-224c-4189-9265-d2da56100b52.jpg,https://comic.naver.com/webtoon/list?titleId=735979&amp;weekday=wed,9.84,얼굴천재
173,174,범이올시다!,해,수,"에피소드, 일상","호통 치는 영희 할머니와 무뚝뚝 소녀 방실이 앞에 나타난 
정체불명의 고양...아니 호랑이?",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/745589/thumbnail/thumbnail_IMAG06_a4695fe7-804d-42b1-9467-01e43955b64f.jpg,https://comic.naver.com/webtoon/list?titleId=745589&amp;weekday=wed,9.98,범이올시다!
174,175,칼부림,고일권,수,"스토리, 시대극","뜻을 품고 한을 품은 팔도의 자제들아 서슬퍼런 칼날 내보이라!
이괄의 난을 배경으로 펼쳐지는 함이의 복수와 성장",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/602916/thumbnail/thumbnail_IMAG06_cd40fcb7-fcd1-4f26-a5f2-22618067f6a0.jpg,https://comic.naver.com/webtoon/list?titleId=602916&amp;weekday=wed,9.9,칼부림
175,176,럭키언럭키,가천가,수,"스토리, 판타지","평범하게 살아왔던 안녹희, 알고보니 행운 초능력자였다?!
어쩌다보니 초능력학교 전교 1등까지 해버리고...
다시 평범해지고픈 안녹희의 고군분투 고교생활",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/736281/thumbnail/thumbnail_IMAG06_2b054db2-a7fa-4f61-bba1-1c6884eeb2af.jpg,https://comic.naver.com/webtoon/list?titleId=736281&amp;weekday=wed,9.95,럭키언럭키
176,177,사랑과 평강의 온달!,한기주 / 일,수,"스토리, 로맨스","교육직 공무원인 박사랑, 그녀에게는 평생을 바쳐서라도 꼭 해야 하는 일이 있다. 바로 사촌 동생인 평강이(전생 평강공주)의 진짜 인연 '온달'을 찾아주는 것! 
그런데 온달을 찾고, 연을 맺어주느라 바쁜 사랑 앞에 미남들이 꼬이는데?!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/773187/thumbnail/thumbnail_IMAG06_8d710191-d60d-4fb9-813e-20e44df13ec2.jpg,https://comic.naver.com/webtoon/list?titleId=773187&amp;weekday=wed,9.96,사랑과 평강의 온달!
177,178,속보입니다,밀카 / Z6,수,"스토리, 로맨스","평범한 대학생 '예슬'은 대한민국에서 모르면 간첩이라는
최연소 메인뉴스 아나운서 '김민준'을 만나기 위해 방송국 카페에서 아르바이트를 시작한다.
그러나 민준은 기대했던 것과는 다르게 너무 차갑기만 하고…
제가 얼마나 오랜 기간 좋아했는데, 왜 이렇게 차갑게 구시는 거예요?",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/755758/thumbnail/thumbnail_IMAG06_fe650064-e0e8-442f-896c-1d6f58b80c22.jpg,https://comic.naver.com/webtoon/list?titleId=755758&amp;weekday=wed,9.84,속보입니다
178,179,구주,준치 / 조9,수,"스토리, 드라마","구원을 바라는 뱀파이어와, 그녀를 둘러싼 두 여자의 어긋난 관계. 뱀파이어인 원은 대학에서 선배 주이를 만난 후 새로운 감정을 배우고, 평범한 삶을 꿈꾼다. 원에게 집착하는 소꿉친구 세연은 둘을 갈라놓으려 하지만, 세연이 거슬렸던 주이는 일부러 원에게 접근한다. 세 사람의 관계는 파국으로 치닫는데….",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/770844/thumbnail/thumbnail_IMAG06_00b46552-3538-4212-b254-8608ff1dd552.jpg,https://comic.naver.com/webtoon/list?titleId=770844&amp;weekday=wed,9.8,구주
179,180,수요웹툰의 나강림,이경민 / 송준혁,수,"스토리, 판타지","평소 웹툰을 즐겨보는 고등학생 나강림. 
어느날 그의 눈앞에 웹툰 속에서 봤던 여주인공이 나타나는 기이한 일이 펼쳐진다.
심지어 웹툰에서와 똑같은 사건이 그녀를 위기로 몰아넣는데,
문제는 그 사건으로부터 그녀를 구해줄 주인공이 현실에는 없다는 것!
결국 나강림은 주인공 역할을 대신하여 그녀들을 구하기 위해 시간을 반복하며 구른다.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/771718/thumbnail/thumbnail_IMAG06_0b93ce68-4a8e-4d95-bad7-09ad47865856.jpg,https://comic.naver.com/webtoon/list?titleId=771718&amp;weekday=wed,9.52,수요웹툰의 나강림
180,181,나의 계절,박수민,수,"스토리, 로맨스","승재는 친구의 부탁에 못 이겨 같은 반 봄이와 장난삼아 사귀게 된다.
시간이 갈수록 예상치 못 한 봄이의 매력에 승재는 끌림을 느끼면서도
마지막 순간에 떠 밀리듯 최악의 선택을 하고 마는데...
승재는 이 때만 해도 알지 못했다. 봄을 시작으로 잊지 못할 계절들을 보내게 될 줄은.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/774039/thumbnail/thumbnail_IMAG06_91ba3504-90cc-47ab-bc58-bb30d7d45af2.jpg,https://comic.naver.com/webtoon/list?titleId=774039&amp;weekday=wed,9.69,나의 계절
181,182,웰컴 온보드,다니,수,"스토리, 로맨스","간절하게 꿈꿔온 승무원 합격! 아란은 비행기에서 기절한 자신을 돌봐줬던 승무원 채현에게 반해 에어윙크에 입사한다.
입사하면 채현 선배와 비행을 해볼 수 있을까? 환상을 가지고 들어왔지만 이 직업은 그렇게 아름답지만은 않다.
신입 승무원 아란, 입사동기 선우, 선배 채현이 함께하는 비행과 사랑 이야기!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/758670/thumbnail/thumbnail_IMAG06_f5534021-41b5-4a8d-a47c-2a482b3bbaf4.jpg,https://comic.naver.com/webtoon/list?titleId=758670&amp;weekday=wed,9.37,웰컴 온보드
182,183,뱀은 꽃을 먹는가,소나음,수,"스토리, 로맨스","폭군 황제가 다스리는 황궁.?
천재 악사 하랑은 황제가 끔찍이도 아끼는 꽃, 애화의 전속 악사로 부름 받는다.
그러나 황제는 하랑이 애화의 얼굴을 보는 것조차 용납할 수 없었다.

""이제는 아무 것도 담아서는 안 되는 저 눈을… 뽑아라!""

하랑은 저열한 욕망으로 자신의 눈을 멀게 만든, 황제와 애화에게 복수를 결심하는데…….",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/763851/thumbnail/thumbnail_IMAG06_655728b0-109f-4f26-aa82-7af7f0b0b972.jpg,https://comic.naver.com/webtoon/list?titleId=763851&amp;weekday=wed,9.74,뱀은 꽃을 먹는가
183,184,스캔들,"달콤J,티바 / 도그",수,"스토리, 로맨스","당대 최고 인기 여배우의 스캔들의 주인공이 내 남편이라면?
남편의 불륜으로 신혼이 파탄난 지우는 기자생활을 접고 미국으로 떠나게 되고, 
전 남편이 거절할 수 없는 제안을 건네온다.",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/751642/thumbnail/thumbnail_IMAG06_21b06c78-61af-48d8-be8b-d19d7f9402bf.jpg,https://comic.naver.com/webtoon/list?titleId=751642&amp;weekday=wed,9.88,스캔들
184,185,기억흔적,브라보 장,수,"스토리, 스릴러","사랑하는 가족을 잃은 남자.
가족을 살리기 위한 처절한 시간 여행이 시작된다.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/739113/thumbnail/thumbnail_IMAG06_efd31be8-b6f0-4100-aaf6-12c66530f09d.jpg,https://comic.naver.com/webtoon/list?titleId=739113&amp;weekday=wed,9.89,기억흔적
185,186,신선비,이서현,수,"스토리, 로맨스",꽃미남 뱀신랑과 얽혀버린 운명. 로맨스릴러 시즌2 시작!,네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/735254/thumbnail/thumbnail_IMAG06_a2fd1312-f034-4aac-bdb5-3946b721c47c.jpg,https://comic.naver.com/webtoon/list?titleId=735254&amp;weekday=wed,9.91,신선비
186,187,해귀,알파A,수,"스토리, 판타지","어느 날 갑자기 한마을을 덮친 해귀들. 
해귀에게 엄마를 잃고 살 길을 찾아 마을 밖으로 도망친 주인공 한천은 
엄마가 사실 해귀에게 죽은 것이 아니고 먹이로 납치당했다는 사실을 알게 된다. 
한천은 끌려간 엄마를 구하기 위해 위험한 길을 떠나게 되는데...",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/762786/thumbnail/thumbnail_IMAG06_49de5c3a-ffcd-4ab0-bc47-8663a6aadb1a.jpg,https://comic.naver.com/webtoon/list?titleId=762786&amp;weekday=wed,9.84,해귀
187,188,천도,진작,수,"스토리, 판타지","저승 문을 막고 있던 융이 살해 당하고, 
다시 저승 문을 막기 위해 
융을 되살리려는 유장.
망자들을 이용해 저승의 경계를 무너뜨리려는 사흉과 대립한다.",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/740481/thumbnail/thumbnail_IMAG06_b2e29193-c5e3-4884-b803-97ebdfa2f23a.jpg,https://comic.naver.com/webtoon/list?titleId=740481&amp;weekday=wed,9.9,천도
188,189,수상한 비밀상담부,149,수,"에피소드, 스릴러","태희는 같은 반 해원이 자꾸만 자기를 쳐다보는 게 신경 쓰인다.
쳐다보는 이유를 알기 위해 방과후 해원을 쫓아가는데…
골목길에서 해원이 웬 남자애랑 지금 뭐 하는 거지?!
충격과 혼란이 가득한 태희에게 해원이 건넨 말, 
""야, 네 뒤에 귀신 붙었다.""
귀신 찾는 놈, 김찬!
귀신 잡는 놈, 최민우!
귀신 같은 놈, 김해원!
귀신 꼬이는 놈, 한태희!
개성 강한 네 사람의 우당탕탕 오컬트 청춘 성장 드라마!!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/751625/thumbnail/thumbnail_IMAG06_b59c748a-59d2-4e22-8921-baf844be116f.jpg,https://comic.naver.com/webtoon/list?titleId=751625&amp;weekday=wed,9.92,수상한 비밀상담부
189,190,내 룸메이트는 마네킹,서이,수,"스토리, 로맨스","인간이 되고 싶은 마네킹 '도윤', 
우연한 기회에 인형 공포증에 시달리는 '지호'와 만나 룸메이트가 된다. 
도윤은 인간이 되고 지호는 트라우마를 극복해야만 한다. 
두 남녀의 기묘한 동거는 성.공.적?!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/768466/thumbnail/thumbnail_IMAG06_14338a52-5cc3-4cc3-a13d-7ac7ae8891d9.jpg,https://comic.naver.com/webtoon/list?titleId=768466&amp;weekday=wed,9.88,내 룸메이트는 마네킹
190,191,저승사자 출입금지,심웅섭,수,"스토리, 드라마","죽음 너머를 믿지 않는 간호사 주나비
그리고 그녀가 살린 저승사자 신의
그들의 트라우마 극복기.",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/736699/thumbnail/thumbnail_IMAG06_adc68461-4db6-4952-b0c1-e74c09965761.jpg,https://comic.naver.com/webtoon/list?titleId=736699&amp;weekday=wed,9.81,저승사자 출입금지
191,192,시효완성,"삼바, 미스터리 / 담",수,"스토리, 드라마","과거 우발적으로 살인을 저질렀던 국회의원 원동혁.
2015년 현재 '공소시효 폐지 법안'을 다루던 그는 한 통의 메시지를 받는다.
""나는 네가 15년 전 한 일을 알고 있다.""",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/756606/thumbnail/thumbnail_IMAG06_8ee78875-baf4-4f06-b1a1-fdb5ef850dd1.jpg,https://comic.naver.com/webtoon/list?titleId=756606&amp;weekday=wed,9.65,시효완성
192,193,더 복서,정지훈,목,"스토리, 액션","재능있는 복서를 찾던 전설적인 트레이너 K는 기묘한 소년을 발견한다.
그의 충격적인 재능은 과연 축복일까, 저주일까?!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/736989/thumbnail/thumbnail_IMAG06_2fbd4b6f-3b5b-4639-8e10-bf759909e566.jpg,https://comic.naver.com/webtoon/list?titleId=736989&amp;weekday=thu,9.92,더 복서
193,194,연애혁명,232,목,"스토리, 드라마","평범하면서 금사빠인 고등학생 순정남 공주영은 
까칠하고 차가운 여학생 왕자림을 보고 사랑에 빠져버린다.
너무 다른 둘, 괜찮을까?",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/570503/thumbnail/thumbnail_IMAG06_ff271a58-3e5d-492d-adb3-05b8a1789056.jpg,https://comic.naver.com/webtoon/list?titleId=570503&amp;weekday=thu,9.87,연애혁명
194,195,독립일기,자까,"목, 일","에피소드, 일상","처음으로 나만의 집이 생긴다면? 
자까 작가의 나혼자 사는 이야기",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/748105/thumbnail/thumbnail_IMAG06_fa3bf10d-1b8f-40cd-a8eb-01caf9bbc3e4.jpg,https://comic.naver.com/webtoon/list?titleId=748105&amp;weekday=thu,9.97,독립일기
195,196,기기괴괴,오성대,목,"옴니버스, 스릴러","&lt;절벽귀&gt; 오성대 작가의 신작 옴니버스 미스테리 스릴러.

기묘하고 괴상한 이야기들.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/557672/thumbnail/thumbnail_IMAG06_ba313dee-4b43-4e2f-bc74-e1316e71cfb7.jpg,https://comic.naver.com/webtoon/list?titleId=557672&amp;weekday=thu,9.9,기기괴괴
