,id,title,author,genre,platform,story,age,rate,complete,free,thumbnail,website
1642,1642,후궁비의 관리인,"히로모토 시오리, 시키미 아키",판타지,레진코믹스,옥상회의 외동딸 우란. 당대 최고의 여상인으로 이름 높은 그녀지만 오직 일에만 몰두하며 사는 동안 정신을 차리고 보니 어느덧 28세. 그런 우란에게 어느 날 황제의 칙령이 내려온다. ―가신 박호월과 혼인하라― ―후궁에서...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4560791681695744/images/tall.webp?updated=1622002421424&width=214,https://www.lezhin.com/ko/comic/kokyukisaki_no_kanrinin
1643,1643,Q 쿠,시히라 타츠야,판타지,레진코믹스,거대한 구체 ‘솔라리스’가 지구 상공에 나타나 지상을 향해 괴물을 풀기 시작한지 10년-. 세상은 갈기갈기 찢기고 많은 도시들은 폐허로 변했다. 재해 고아들을 부양하는 청년 세리자와 레무는 괴물이 습격하고 난 거리에서 기묘한...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4672827269906432/images/tall.webp?updated=1626068329696&width=214,https://www.lezhin.com/ko/comic/q_ku
1644,1644,기찻길 여행자(支線上的觀光客) [제1회 세계만화공모전 수상작],지엔스지에(簡士頡),판타지,레진코믹스,시골 기찻길에서 만난 미녀 두명. 여행길을 설레임으로 그 들을 따라가보지만 무언가 수상쩍은 기운이 감도는데.. 기찻길에서 만난 여행자들의 독특한 이야기,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/1012/images/tall.webp?updated=1520223459399&width=214,https://www.lezhin.com/ko/comic/1st_manhwaking_rail_tour
1645,1645,비밀의 왕자님 카페,아사카와 나오,판타지,레진코믹스,"율리시스 왕국 도서관에서 일하는 사라는 평범함도 아쉬울 정도인 도서관 사서. 어느 날, 쓰러진 아버지를 대신해서 극비 임무를 맡게 되는데. 그건, 도서관 지하에 있는 비밀의 왕자님 카페의 시중 담당…?! 왕자님과 함께하는...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/618/images/tall.webp?updated=1425542295310&width=214,https://www.lezhin.com/ko/comic/oujisamacafe
1646,1646,풍운 2부,마영성,액션,레진코믹스,"죽음의 결전 후 마에 빠진 섭풍을 살리고 절벽 아래로 떨어진 보경운. 생사의 우정을 나누며 중원을 지키기 위해 서로 죽이려는 참극까지 만들어낸 두 영웅, 풍운을 기리기 위해 무림인들은 비석과 동상을 세워...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4672012638486528/images/tall.webp?updated=1498709418638&width=214,https://www.lezhin.com/ko/comic/wind_and_cloud_2
1647,1647,마왕님과 슈운,모나카,판타지,레진코믹스,유치원생인 슈운의 친구는 마왕인 ‘마오’?! 할아버지를 대신해 슈운을 데리러온 것은 마오! ‘마오’라는 이름에 유치원 선생님 유미의 머릿속에 떠오른 것은 귀여운 누나! 하지만 마오의 정체는… 마왕?! 세계를 정복하러 찾아온 마왕님과 유치원생...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6543349923774464/images/tall.webp?updated=1626414815142&width=214,https://www.lezhin.com/ko/comic/shun
1648,1648,사몬 군은 소환사,누마 슌,판타지,레진코믹스,"상냥하고 욕심이 없는 여고생 테시가와라 앞에 나타난 수수께끼의 전학생 사몬. 그는 악마 소환이 취미인 소환사. 게다가 착한 사람을 굉장히 싫어한다!! 갖은 방법으로 테시가와라의 ?욕망?을 드러내려 하지만??! 아주 독한 소환사 코미디,...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5294294918823936/images/tall.webp?updated=1608107522657&width=214,https://www.lezhin.com/ko/comic/summoner_samon_kun
1649,1649,행운의 서,시희진,판타지,레진코믹스,행운이라는 힘을 가진 글자를 모으면 신이 될 수 있다. 눈에 보이지 않는 행운을 찾아 신이 되기 위한 여행을 떠나는 이야기.,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4993879406608384/images/tall.webp?updated=1621838417454&width=214,https://www.lezhin.com/ko/comic/book_of_fortune
1650,1650,누가 죽인 거야? 나와 내가 말했다,아오시카 유우,판타지,레진코믹스,"'내가 선택하면 큰일이 일어난다'는 신념을 가진 그는 선택하기를 꺼려한다. 그러던 어느날, 마코토에게 '선택해라,그렇지 않으면 너의 세계는 끝을 맞이할 것이다'라는 문구의 정체불명 메세지가 끈질기게 도착한다. 결국 선택을 하고난 마코토의 눈앞에 낡은...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4724074063462400/images/tall.webp?updated=1554116118110&width=214,https://www.lezhin.com/ko/comic/who_killed
1651,1651,게딱지,"개호주, 노재규, 마간지, 용가리",판타지,레진코믹스,완결작품,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5662601946988544/images/tall.webp?updated=1556182540296&width=214,https://www.lezhin.com/ko/comic/gettaggi
1652,1652,천사들의 진화론,시미즈 레이코,판타지,레진코믹스,"[본 작품은 여러 에피소드로 구성되어 있는 단편집입니다.] 24세기의 뉴욕에 봄이 찾아왔다. 몇백 년의 시간이 흘러도 역시 봄은 발정기의 계절. 오랑우탄인 아이코도, 인간인 루이스도 임신을 했다. 아이코는 어쨌든 루이스의 소식을 듣고...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6552000177438720/images/tall.webp?updated=1615796067888&width=214,https://www.lezhin.com/ko/comic/angels
1653,1653,제국의 칼,김현수,액션,레진코믹스,고려의 왕 영민왕은 고려의 운명을 가를 고려 최고의 무사들에게 칼을 손수 하사한다. 왕과 무사 사이의 충성과 신의의 상징이 될 ‘제국의 칼‘. 그리고 왕의 비밀 조직을 이끄는 고려 제일의 무사 채자성을...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4810642700238848/images/tall.webp?updated=1535684413152&width=214,https://www.lezhin.com/ko/comic/imperial_sword
1654,1654,도돌이표,러브조주,개그,레진코믹스,"마녀의 저주로 하루 아침에 고2가 되어버린 메루.는 그녀는 자신의 인생을 다시 똑같이 살기 위해 고군분투한다. 남편이었던 주에게 다가가기 위해 노력하는 메루, 그녀를 훼방놓는 마녀. 그들을 둘러싼 많은 에피소드들을 담은 로맨틱...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5574088815017984/images/tall.webp?updated=1468829742472&width=214,https://www.lezhin.com/ko/comic/repeatmark
1655,1655,하빈저,밸리언트 (Valiant),액션,레진코믹스,"초능력을 보유한 십대 소년 피터 스탄첵은 위험한 길을 걷고 있다. 피터는 관리당국의 눈을 피해 전국을 헤매며 필사적인 도주의 나날을 보내고 있다. 그러던 어느 날, 자신이 인류의 역사를 송두리째 바꿀 만큼...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6307532625412096/images/tall.webp?updated=1520223537532&width=214,https://www.lezhin.com/ko/comic/harbinger
1656,1656,파워 오브 러브 [제3회 세계만화공모전 수상작],요스,개그,레진코믹스,"용사와 마왕은 끊임없이 이 세계에서 싸워왔지만, 조만간 그들에게 닥칠 외부의 위협! 싸움을 멈추고 이 세계를 구원할 하나의 아티팩트를 찾아야한다! 제3회 세계만화공모전 우수상 수상작!",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6614449360994304/images/tall.webp?updated=1520415134365&width=214,https://www.lezhin.com/ko/comic/3rd_manhwaking_power_of_love
1657,1657,붉거나 밝거나 기묘한,nanao,판타지,레진코믹스,"PSP 인기 게임 코믹화! 노래가 들린다 멀다 그립다 이젠 되찾을수 없는 음색… 유에는 겨울 축제의 밤에서 두 명의 소년과 만난다. 유에는 두 소년과 친구가 되고 싶어하지만, 우츠와시를 동솔하는 신사의 주인...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/515/images/tall.webp?updated=1599456496384&width=214,https://www.lezhin.com/ko/comic/akaaka
1658,1658,요람을 흔드는 섬,이동욱,개그,레진코믹스,"생존을 위해서는 사랑해야 한다?! 대해일이 닥친 지구, 운좋게 살아남은 이들은 이름 모를 무인도에 모인다. 하지만, 섬이 가라앉는 것을 막기 위해서는 생존자들 가운데 커플이 나와야 하는데... 지구 최후의 섬에서 펼쳐지는 연애서사시!!...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/280/images/tall.webp?updated=1549868741740&width=214,https://www.lezhin.com/ko/comic/secret_island
1659,1659,임술년 화요일,엥비,판타지,레진코믹스,"학술연구에 한해 타임머신이 제공되는 시대, 한 연구원이 조선시대에서 실종된다. 실종자를 찾아 떠난 3인의 여정.",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6672426581688320/images/tall.webp?updated=1622603175483&width=214,https://www.lezhin.com/ko/comic/tuesday
1660,1660,나우,박성우,판타지,레진코믹스,"사신무(四神武)의 비급을 찾아나서는 청년 유세하, 사신무 살법으로 살인자들을 말살시키려는 비류, 연오랑과 월하랑의 딸 연아린이 펼치는 이야기.",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/524/images/tall.webp?updated=1601517640162&width=214,https://www.lezhin.com/ko/comic/now
1661,1661,천랑열전,박성우,액션,레진코믹스,중원에서 피어나는 고구려 무인의 투혼!! 한국 무협판타지의 레전드 천랑열전!!,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/507/images/tall.webp?updated=1601517332355&width=214,https://www.lezhin.com/ko/comic/cheonrang
1662,1662,늑대씨와 토끼군,사쿠야 유키시로,판타지,레진코믹스,"늑대인 라시엘은 어느 날, 숲의 호수에 빠져 허우적대고 있는 새끼 토끼 클라우드를 구한다. 아직 어려서 말도 제대로 못하는 새끼 토끼는 아무래도 길을 잃어버린 것 같아서, 늑대는 우선 부모를 찾기로 하는데…....",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/581/images/tall.webp?updated=1469175738681&width=214,https://www.lezhin.com/ko/comic/mofumofu
1663,1663,seven (세븐),위챠오,판타지,레진코믹스,사람들의 따돌림이 일상이 된 하린. 그런데 어느 날 모든 여고생의 워너비인 유정의 고백을 받고 그의 집으로 초대됐는데 하는 말이 내가 무한한 능력을 지닌 운명의 신녀라고? 유정은 하린이 좋아서 그런 것이...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4673714798723072/images/tall.webp?updated=1594289566397&width=214,https://www.lezhin.com/ko/comic/seven
1664,1664,혈압상승주의보,DJ구름,개그,레진코믹스,손자의 얼굴이 잘생겨지는 동안 할아버지의 혈압은 점점 올라간다?! 손자를 향한 초능력자 할아버지의 사랑! 과연 할아버지는 자신의 고혈압과 맞바꿔 손자의 인생을 장미빛으로 만들어 줄 수 있을 것인가?!,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/391/images/tall.webp?updated=1520223440389&width=214,https://www.lezhin.com/ko/comic/blood_pressure
1665,1665,리버트디디,"신지상, 오은지",판타지,레진코믹스,어릴 때 부모를 잃고 부유하지만 불행한 삶을 살고 있는 15살 소년 제프 앞에 어느 날 갑자기 디디라는 이상한 아이가 나타나 자신을 미래에서 온 로봇이라고 소개한다.,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5790853706940416/images/tall.webp?updated=1548385201800&width=214,https://www.lezhin.com/ko/comic/revert_dd
1666,1666,절대령역,요시베 아쿠로,개그,레진코믹스,오빠가 돌아오길 기다리며 소녀의 영혼이 사는 빌라가 있었다…. 영혼이 보이는 그 남자에게 그것은 소녀와 동거할 둘도 없는 기회! “나는 귀신을 볼 수 있는 집안에서 태어났거든. 이런 집에서 사는 게 꿈이었어.”...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4944769543569408/images/tall.webp?updated=1554794539588&width=214,https://www.lezhin.com/ko/comic/absolute_soul_area
1667,1667,제2모드,"유, 령",판타지,레진코믹스,"중국의 인기 웹툰 작가 유·령 자매의 작품. 앱을 다운받으면 초능력이 생긴다구?! 괴한에게 습격당한 동생을 지키지 못했다는 죄책감에 괴로워하던 한솔은 초능력이 생기는 앱 ""MODE II""를 다운 받으라는 문자를 받는다. 반신반의하며 앱을...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5777338518601728/images/tall.webp?updated=1581561924480&width=214,https://www.lezhin.com/ko/comic/mode_ll
1668,1668,아무래도 제 몸은 완전무적인 것 같아요,"사바네코, 챠츠후샤",판타지,레진코믹스,전생에서 죽는 순간 「어떠한 것에도 절대로 지지 않는 튼튼한 몸」을 원하는 바람에 이 세계에 환생하면서 모든 스테이터스 MAX를 찍은 완전무적의 몸이 되어버렸다!!! 더욱이 공작가의 영애로 태어나 귀족계의 권력·재력·신하력 어느 하나...,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6079346104664064/images/tall.webp?updated=1597921481546&width=214,https://www.lezhin.com/ko/comic/complete_invariant_body
1669,1669,겨울밤,연지,판타지,레진코믹스,겨울밤에서 온 묘단과 마주치게 된 정아람. 그 이후 아람은 ,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6301065114681344/images/tall.webp?updated=1567401260795&width=214,https://www.lezhin.com/ko/comic/winter_night
1670,1670,마법선생 네기마,아카마츠 켄,판타지,레진코믹스,"러브히나, UQ HOLDER!의 작가 아카마츠 켄의 인기작품! 마호라 학원의 영어 선생님, 10살짜리 꼬마 마법사 네기 스프링 필드가 31명의 미소녀들의 담임이 되면서 펼쳐지는 이야기!",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4675084812025856/images/tall.webp?updated=1468921358396&width=214,https://www.lezhin.com/ko/comic/magister_negi_magi
1671,1671,로얄 비스트(Royal Beast),"당가삼소, 목봉춘",판타지,레진코믹스,"브크른 대륙의 인간족과 마족 그리고 짐승족. 세 종족은 더 많은 땅과 자원을 차지하기 위해 끊임없이, 수백 년 동안 전쟁을 해왔다. 그런데 어느 날, 세 종족의 피가 섞인 혼혈아 “이안”이라는 소년이...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5753010067210240/images/tall.webp?updated=1609226081625&width=214,https://www.lezhin.com/ko/comic/royal_beast
